qscode,date,close,high,low,open,vol
000001.SH,2017-09-20,3365.9959,3370.0978,3346.5356,3352.1848,19219666100.0
000001.SH,2017-09-21,3357.8123,3377.8844,3356.8754,3364.6977,19744869500.0
000001.SH,2017-09-22,3352.5294,3356.4514,3334.9846,3347.1569,17923400700.0
000001.SH,2017-09-25,3341.5487,3350.9612,3334.9438,3344.5886,16962129300.0
000001.SH,2017-09-26,3343.5826,3347.1629,3332.5985,3336.3497,13262859500.0
000001.SH,2017-09-27,3345.2717,3349.6949,3340.2989,3340.8219,14308694500.0
000001.SH,2017-09-28,3339.6421,3344.6005,3336.1784,3343.8446,14944430000.0
000001.SH,2017-09-29,3348.9431,3357.0154,3340.3109,3340.3109,14486244300.0
000001.SH,2017-10-09,3374.3781,3410.1704,3366.965,3403.2458,19173605700.0
000001.SH,2017-10-10,3382.9879,3384.0262,3358.7953,3373.3446,17942384100.0
000001.SH,2017-10-11,3388.2838,3395.7794,3379.1634,3381.488,18147670400.0
000001.SH,2017-10-12,3386.1,3390.2036,3372.5331,3385.5329,16180938000.0
000001.SH,2017-10-13,3390.5233,3395.7484,3383.2392,3384.4883,13995476400.0
000001.SH,2017-10-16,3378.4704,3400.5113,3374.7687,3393.2055,17433062000.0
000001.SH,2017-10-17,3372.0407,3382.4072,3365.5646,3373.2342,12538172500.0
000001.SH,2017-10-18,3381.7937,3383.2323,3371.9249,3373.5281,15722879100.0
000001.SH,2017-10-19,3370.1721,3378.7359,3359.6284,3374.6444,15847649500.0
000001.SH,2017-10-20,3378.6481,3379.7652,3360.1001,3363.5138,12717285100.0
000001.SH,2017-10-23,3380.699,3385.2853,3374.705,3382.28,13084628900.0
000001.SH,2017-10-24,3388.2477,3388.6886,3374.1246,3376.5989,13989751100.0
000001.SH,2017-10-25,3396.8975,3398.3041,3382.0338,3384.8579,12313122200.0
000001.SH,2017-10-26,3407.5671,3414.2415,3391.4549,3397.519,18376862500.0
000001.SH,2017-10-27,3416.8124,3421.1026,3402.1141,3404.4978,17025717300.0
000001.SH,2017-10-30,3390.3371,3419.7315,3357.2762,3413.8679,20834928600.0
000001.SH,2017-10-31,3393.3417,3397.0988,3376.1238,3380.999,15349820600.0
000001.SH,2017-11-01,3395.9125,3410.3519,3388.5978,3393.9678,18056612700.0
000001.SH,2017-11-02,3383.3095,3391.652,3372.2131,3391.652,16686426700.0
000001.SH,2017-11-03,3371.7441,3380.57,3347.3603,3377.7356,17271479000.0
000001.SH,2017-11-06,3388.1742,3389.3826,3356.5337,3369.685,15463646800.0
000001.SH,2017-11-07,3413.5748,3415.1482,3387.9459,3389.4721,19057174600.0
000001.SH,2017-11-08,3415.4602,3434.4918,3404.8811,3409.1474,18543647000.0
000001.SH,2017-11-09,3427.7946,3428.7704,3408.6186,3410.6723,15865042600.0
000001.SH,2017-11-10,3432.6731,3438.7924,3414.3286,3423.1846,18927650300.0
000001.SH,2017-11-13,3447.8358,3449.1638,3435.0849,3435.1839,20538905400.0
000001.SH,2017-11-14,3429.5482,3450.4949,3419.6919,3446.5453,19647267400.0
000001.SH,2017-11-15,3402.5245,3423.7495,3396.381,3416.2112,16879207600.0
000001.SH,2017-11-16,3399.2503,3409.6532,3390.5888,3393.1937,15668433200.0
000001.SH,2017-11-17,3382.9075,3403.2855,3373.2956,3392.6834,24945815300.0
000001.SH,2017-11-20,3392.3988,3393.1063,3337.116,3361.3563,17652468300.0
000001.SH,2017-11-21,3410.4977,3419.802,3377.5989,3382.3595,19687180300.0
000001.SH,2017-11-22,3430.4643,3442.1777,3404.2865,3417.3313,21356709300.0
000001.SH,2017-11-23,3351.9182,3429.4237,3342.3324,3425.0093,21526539300.0
000001.SH,2017-11-24,3353.8207,3360.7459,3328.3339,3340.3842,15956966300.0
000001.SH,2017-11-27,3322.2298,3347.0506,3315.2642,3346.6567,16643917000.0
000001.SH,2017-11-28,3333.657,3333.7998,3300.7808,3311.2322,13824779900.0
000001.SH,2017-11-29,3337.862,3343.0624,3305.5721,3335.5671,18380593200.0
000001.SH,2017-11-30,3317.1884,3340.9201,3306.2832,3328.6427,15659585100.0
000001.SH,2017-12-01,3317.6174,3324.5161,3302.4398,3315.1051,13919830000.0
000001.SH,2017-12-04,3309.6183,3323.9961,3304.1034,3310.3814,14805328800.0
000001.SH,2017-12-05,3303.6751,3315.7373,3300.5117,3301.6906,20827886200.0
000001.SH,2017-12-06,3293.9648,3296.2013,3254.6108,3291.3128,15160445200.0
000001.SH,2017-12-07,3272.0542,3291.2817,3259.1637,3283.2791,13210590000.0
000001.SH,2017-12-08,3289.9924,3297.1304,3258.7593,3264.4776,13320931400.0
000001.SH,2017-12-11,3322.1956,3322.6736,3288.2949,3290.4881,13196598400.0
000001.SH,2017-12-12,3280.8136,3320.3103,3280.3291,3320.3103,12460482700.0
000001.SH,2017-12-13,3303.0373,3304.0101,3273.3248,3278.3968,11199864700.0
000001.SH,2017-12-14,3292.4385,3309.5295,3282.5732,3302.9322,12054423500.0
000001.SH,2017-12-15,3266.1371,3287.5292,3259.3883,3287.5292,13094061800.0
000001.SH,2017-12-18,3267.9224,3280.5438,3254.1775,3268.0335,12070038900.0
000001.SH,2017-12-19,3296.5384,3296.9398,3266.0191,3266.0191,11514013400.0
000001.SH,2017-12-20,3287.6057,3300.2124,3276.1201,3296.7403,13774511800.0
000001.SH,2017-12-21,3300.0593,3309.2233,3267.4042,3281.1179,14212792700.0
000001.SH,2017-12-22,3297.063,3307.3276,3293.4415,3297.6852,12404732600.0
000001.SH,2017-12-25,3280.461,3312.2998,3270.4407,3296.2106,14689363500.0
000001.SH,2017-12-26,3306.1246,3307.2994,3274.3274,3277.8372,14243450100.0
000001.SH,2017-12-27,3275.7828,3307.0798,3270.349,3302.4612,16267489000.0
000001.SH,2017-12-28,3296.3847,3304.0962,3263.7282,3272.2913,17537167000.0
000001.SH,2017-12-29,3307.1721,3308.2249,3292.7699,3295.2461,14158683600.0
000001.SH,2018-01-02,3348.3259,3349.053,3314.0307,3314.0307,20227886000.0
000001.SH,2018-01-03,3369.1084,3379.9152,3345.2887,3347.7428,21383614900.0
000001.SH,2018-01-04,3385.7102,3392.8264,3365.2954,3371.0,20695528800.0
000001.SH,2018-01-05,3391.7501,3402.0694,3380.245,3386.464,21306068100.0
000001.SH,2018-01-08,3409.4795,3412.7307,3384.5591,3391.5528,23616510600.0
000001.SH,2018-01-09,3413.8996,3417.2278,3403.5869,3406.1116,19148855100.0
000001.SH,2018-01-10,3421.8343,3430.2139,3398.8423,3414.1128,20909499700.0
000001.SH,2018-01-11,3425.3449,3426.4829,3405.639,3415.585,17381213300.0
000001.SH,2018-01-12,3428.9407,3435.4239,3417.9802,3423.8793,17406340400.0
000001.SH,2018-01-15,3410.4882,3442.5008,3402.312,3428.9508,23200928300.0
000001.SH,2018-01-16,3436.594,3437.5827,3401.9606,3403.4694,21147546800.0
000001.SH,2018-01-17,3444.6713,3465.2049,3430.5114,3438.5762,26104503000.0
000001.SH,2018-01-18,3474.754,3476.546,3448.7885,3449.881,22003955500.0
000001.SH,2018-01-19,3487.864,3498.4341,3474.2915,3481.62,24753673300.0
000001.SH,2018-01-22,3501.3622,3503.3857,3475.673,3476.9939,21748753400.0
000001.SH,2018-01-23,3546.5048,3547.2222,3504.3439,3504.3439,23870590400.0
000001.SH,2018-01-24,3559.4653,3569.4891,3527.1119,3553.4787,25295449600.0
000001.SH,2018-01-25,3548.307,3571.4805,3528.0349,3555.1677,24341342200.0
000001.SH,2018-01-26,3558.1288,3574.9048,3534.1952,3535.4931,22269829500.0
000001.SH,2018-01-29,3523.0007,3587.0323,3510.2689,3563.64,23602696500.0
000001.SH,2018-01-30,3488.009,3523.0513,3484.6556,3511.5005,18636997500.0
000001.SH,2018-01-31,3480.8334,3495.4533,3454.7259,3470.5089,20725340300.0
000001.SH,2018-02-01,3446.9799,3495.0933,3424.4188,3478.6701,26050470700.0
000001.SH,2018-02-02,3462.0808,3463.1639,3388.8597,3419.2249,20812055100.0
000001.SH,2018-02-05,3487.497,3487.7211,3406.2405,3411.6698,21767375400.0
000001.SH,2018-02-06,3370.652,3440.124,3364.2163,3418.01,28055547700.0
000001.SH,2018-02-07,3309.2598,3425.5377,3304.007,3412.7441,26093971400.0
000001.SH,2018-02-08,3262.0504,3307.1623,3225.7117,3281.0458,20126249900.0
000001.SH,2018-02-09,3129.8508,3180.11,3062.7426,3172.8509,25638917600.0
000001.SH,2018-02-12,3154.1254,3168.1258,3113.6054,3128.3709,15331083100.0
000001.SH,2018-02-13,3184.9587,3219.2169,3176.1066,3176.1066,15152759700.0
000001.SH,2018-02-14,3199.1589,3203.4967,3171.3836,3188.2475,10032282700.0
000001.SH,2018-02-22,3268.5589,3269.9156,3234.1152,3237.5692,13873044500.0
000001.SH,2018-02-23,3289.0241,3294.1338,3258.4878,3275.429,14579036800.0
000001.SH,2018-02-26,3329.5737,3335.9856,3281.615,3307.295,18856860200.0
000001.SH,2018-02-27,3292.0679,3328.6719,3284.6293,3328.6719,17421936800.0
000001.SH,2018-02-28,3259.408,3277.8324,3239.8438,3264.0585,15104353600.0
000001.SH,2018-03-01,3273.7549,3280.1491,3228.5848,3235.0887,15909832000.0
000001.SH,2018-03-02,3254.5283,3269.9377,3242.2669,3248.4464,15086106300.0
000001.SH,2018-03-05,3256.9263,3269.3999,3236.7172,3255.8713,14483598800.0
000001.SH,2018-03-06,3289.6419,3290.2534,3243.654,3266.4868,19535804600.0
000001.SH,2018-03-07,3271.6683,3308.4063,3264.7639,3288.8645,16866501900.0
000001.SH,2018-03-08,3288.4055,3289.4974,3261.5524,3268.3468,14982751900.0
000001.SH,2018-03-09,3307.1656,3309.7153,3283.5591,3291.4258,16842450900.0
000001.SH,2018-03-12,3326.6992,3333.5611,3313.5552,3319.2089,20653243600.0
000001.SH,2018-03-13,3310.2389,3333.8754,3307.3764,3324.1215,17711435300.0
000001.SH,2018-03-14,3291.3819,3304.9787,3287.3558,3298.6655,15749108500.0
000001.SH,2018-03-15,3291.112,3297.0981,3273.2008,3277.5143,14857360600.0
000001.SH,2018-03-16,3269.8821,3300.5654,3269.2826,3290.209,14120364700.0
000001.SH,2018-03-19,3279.2517,3280.5673,3251.0471,3264.9281,13795498000.0
000001.SH,2018-03-20,3290.6399,3292.5742,3252.4333,3257.2188,13988108100.0
000001.SH,2018-03-21,3280.9521,3314.209,3268.8779,3299.731,16839827700.0
000001.SH,2018-03-22,3263.4803,3288.7967,3242.7619,3281.265,15043297700.0
000001.SH,2018-03-23,3152.7608,3188.2351,3110.6637,3172.772,27553201300.0
000001.SH,2018-03-26,3133.7218,3134.2759,3091.4575,3117.3192,18636635000.0
000001.SH,2018-03-27,3166.6488,3172.7777,3143.5695,3164.7976,18907338300.0
000001.SH,2018-03-28,3122.2895,3165.2126,3117.5336,3130.5711,16350048800.0
000001.SH,2018-03-29,3160.5306,3174.5089,3098.2465,3127.2628,17031238400.0
000001.SH,2018-03-30,3168.8966,3177.7208,3152.8888,3161.7856,15464659600.0
000001.SH,2018-04-02,3163.179,3192.3403,3159.986,3169.7787,17772777700.0
000001.SH,2018-04-03,3136.6332,3144.3321,3119.1321,3130.013,15221667400.0
000001.SH,2018-04-04,3131.1114,3163.3404,3128.8668,3147.0491,14697668200.0
000001.SH,2018-04-09,3138.2936,3146.0926,3110.3025,3125.4415,13960862100.0
000001.SH,2018-04-10,3190.3216,3190.6492,3139.0807,3144.2568,16820135900.0
000001.SH,2018-04-11,3208.0818,3220.8453,3191.5865,3197.3719,17586719700.0
000001.SH,2018-04-12,3180.1583,3205.2522,3177.0492,3203.2782,14823131300.0
000001.SH,2018-04-13,3159.0521,3197.8959,3155.5058,3192.0418,12755231000.0
000001.SH,2018-04-16,3110.6489,3153.1063,3096.1003,3152.8882,15441569500.0
000001.SH,2018-04-17,3066.7967,3118.7596,3064.0281,3112.9747,14722284600.0
000001.SH,2018-04-18,3091.3987,3096.889,3041.625,3091.9095,15929050300.0
000001.SH,2018-04-19,3117.376,3127.4389,3090.2867,3094.2738,16005680500.0
000001.SH,2018-04-20,3071.5425,3111.1707,3065.9214,3105.4617,15514709100.0
000001.SH,2018-04-23,3068.012,3085.0573,3045.9369,3063.4427,13168634000.0
000001.SH,2018-04-24,3128.9271,3136.0395,3069.7455,3069.7455,16227480600.0
000001.SH,2018-04-25,3117.9739,3122.9082,3107.0008,3112.3978,12731105300.0
000001.SH,2018-04-26,3075.0301,3121.9334,3067.9286,3119.4962,13397273600.0
000001.SH,2018-04-27,3082.2316,3088.0347,3049.9139,3082.4148,13122564300.0
000001.SH,2018-05-02,3081.1773,3097.6039,3064.763,3087.4086,13418456600.0
000001.SH,2018-05-03,3100.8586,3105.6598,3056.1573,3074.5165,13998562000.0
000001.SH,2018-05-04,3091.0334,3104.0925,3086.7845,3093.1169,11871126500.0
000001.SH,2018-05-07,3136.6448,3136.8363,3091.6579,3094.8989,13894818600.0
000001.SH,2018-05-08,3161.4976,3169.7014,3134.0621,3135.2957,14692706100.0
000001.SH,2018-05-09,3159.1502,3165.3733,3145.6574,3160.1382,12263726800.0
000001.SH,2018-05-10,3174.4127,3176.1376,3155.5331,3169.0498,13300075600.0
000001.SH,2018-05-11,3163.2632,3180.7564,3162.2121,3179.7967,13065974900.0
000001.SH,2018-05-14,3174.032,3183.8159,3163.476,3167.0418,12932735300.0
000001.SH,2018-05-15,3192.1183,3192.8069,3164.5181,3180.4245,12454905100.0
000001.SH,2018-05-16,3169.5652,3191.9481,3166.8113,3180.2259,13052496800.0
000001.SH,2018-05-17,3154.2825,3172.7664,3148.6213,3170.0064,11399556700.0
000001.SH,2018-05-18,3193.3034,3193.4531,3144.776,3151.0818,13651691800.0
000001.SH,2018-05-21,3213.8404,3219.7398,3203.3362,3206.1756,16445941300.0
000001.SH,2018-05-22,3214.3497,3214.5888,3192.2277,3211.247,14429268400.0
000001.SH,2018-05-23,3168.9642,3205.437,3168.9642,3205.437,15780764800.0
000001.SH,2018-05-24,3154.6506,3173.5309,3152.0692,3167.9391,12408580000.0
000001.SH,2018-05-25,3141.3032,3156.7261,3131.0675,3148.41,12861084300.0
000001.SH,2018-05-28,3135.0821,3149.6646,3115.9585,3136.8092,12875591800.0
000001.SH,2018-05-29,3120.4605,3143.2076,3112.1531,3129.621,13571780000.0
000001.SH,2018-05-30,3041.4434,3085.397,3041.0002,3081.1418,15511512600.0
000001.SH,2018-05-31,3095.4737,3098.0764,3054.2685,3061.8291,14047553200.0
000001.SH,2018-06-01,3075.1372,3102.088,3059.7857,3084.7536,12987219900.0
000001.SH,2018-06-04,3091.1909,3098.402,3076.9936,3083.4265,11459390200.0
000001.SH,2018-06-05,3114.2055,3114.7687,3080.0457,3088.0076,11873559200.0
000001.SH,2018-06-06,3115.1803,3117.5251,3103.5329,3109.1746,12019613500.0
000001.SH,2018-06-07,3109.4988,3128.7154,3105.5779,3121.1842,12778497000.0
000001.SH,2018-06-08,3067.1478,3100.6848,3053.2879,3100.6038,13468822000.0
000001.SH,2018-06-11,3052.7831,3063.6102,3037.9138,3057.3393,10856378600.0
000001.SH,2018-06-12,3079.8018,3081.4473,3034.1012,3053.0279,11327509600.0
000001.SH,2018-06-13,3049.7965,3071.4636,3044.1198,3071.4636,11960788600.0
000001.SH,2018-06-14,3044.1597,3066.0469,3032.4062,3038.0704,11546948700.0
000001.SH,2018-06-15,3021.9008,3048.7967,3008.7324,3037.4522,14453257100.0
000001.SH,2018-06-19,2907.8221,2984.9706,2871.3548,2982.6504,23055006700.0
000001.SH,2018-06-20,2915.7314,2925.5611,2872.1629,2889.984,14430142000.0
000001.SH,2018-06-21,2875.8099,2940.5863,2872.6189,2912.0032,15437833200.0
000001.SH,2018-06-22,2889.7603,2891.9685,2837.1444,2855.5849,12614312900.0
000001.SH,2018-06-25,2859.3364,2908.624,2857.8709,2903.4495,12191768700.0
000001.SH,2018-06-26,2844.5081,2850.24,2803.7851,2829.9947,12591846800.0
000001.SH,2018-06-27,2813.1775,2854.2579,2798.7997,2842.3958,12942083300.0
000001.SH,2018-06-28,2786.8966,2825.9872,2782.4464,2799.9039,11835790700.0
000001.SH,2018-06-29,2847.4181,2848.3721,2782.3811,2789.8111,12567168500.0
000001.SH,2018-07-02,2775.557,2845.6801,2756.815,2841.5795,13703503400.0
000001.SH,2018-07-03,2786.8878,2786.8878,2722.4485,2774.5701,14249846600.0
000001.SH,2018-07-04,2759.126,2793.179,2754.1552,2776.6324,12326218100.0
000001.SH,2018-07-05,2733.8819,2777.5227,2727.9399,2755.3394,12922611200.0
000001.SH,2018-07-06,2747.2285,2768.8737,2691.0208,2731.3532,13629438000.0
000001.SH,2018-07-09,2815.1095,2815.79,2752.4466,2752.4466,12154930900.0
000001.SH,2018-07-10,2827.6252,2828.4926,2800.6251,2819.7121,11706274800.0
000001.SH,2018-07-11,2777.7711,2794.3596,2752.435,2780.7043,12682114900.0
000001.SH,2018-07-12,2837.6586,2844.1932,2771.0408,2771.0408,14698020000.0
000001.SH,2018-07-13,2831.1837,2835.4627,2818.8484,2831.4284,11768934800.0
000001.SH,2018-07-16,2814.0418,2837.5092,2804.4929,2827.0823,10776715100.0
000001.SH,2018-07-17,2798.1259,2806.9194,2774.7624,2806.8853,10540922000.0
000001.SH,2018-07-18,2787.257,2818.3953,2786.0404,2801.7774,12096116500.0
000001.SH,2018-07-19,2772.5454,2805.0106,2764.4858,2791.0156,11448649300.0
000001.SH,2018-07-20,2829.2712,2837.8623,2753.8397,2769.7537,14590768800.0
000001.SH,2018-07-23,2859.5424,2863.5711,2809.6163,2815.2008,17338279700.0
000001.SH,2018-07-24,2905.5618,2911.4646,2862.267,2862.267,22957830700.0
000001.SH,2018-07-25,2903.6467,2912.3134,2894.039,2911.4529,16780020700.0
000001.SH,2018-07-26,2882.2254,2915.2974,2875.7006,2905.7941,16842820200.0
000001.SH,2018-07-27,2873.5938,2889.6936,2864.1098,2879.6901,14637161000.0
000001.SH,2018-07-30,2869.0495,2896.0109,2850.296,2871.9397,15165224900.0
000001.SH,2018-07-31,2876.4009,2884.6799,2854.3197,2866.8985,11893111700.0
000001.SH,2018-08-01,2824.5337,2897.3997,2823.9293,2882.5061,14951434800.0
000001.SH,2018-08-02,2768.0239,2815.3438,2726.4825,2815.3438,17417900300.0
000001.SH,2018-08-03,2740.4429,2777.6572,2740.4317,2763.3957,12700636300.0
000001.SH,2018-08-06,2705.1565,2760.4744,2692.3216,2736.5256,12975305800.0
000001.SH,2018-08-07,2779.374,2779.374,2696.0391,2711.7361,14957974300.0
000001.SH,2018-08-08,2744.0696,2779.9124,2741.067,2771.1286,14768871500.0
000001.SH,2018-08-09,2794.3818,2801.6592,2726.2153,2729.5787,15166033300.0
000001.SH,2018-08-10,2795.3099,2806.1149,2777.5061,2791.4018,12153223200.0
000001.SH,2018-08-13,2785.872,2789.7983,2742.5599,2769.0166,12753224100.0
000001.SH,2018-08-14,2780.9646,2789.4437,2766.5693,2780.7357,10957107700.0
000001.SH,2018-08-15,2723.2576,2777.7032,2721.2404,2777.2493,11616178700.0
000001.SH,2018-08-16,2705.1917,2732.9489,2672.7407,2691.426,12027787800.0
000001.SH,2018-08-17,2668.966,2730.3326,2665.5918,2723.8871,11244529400.0
000001.SH,2018-08-20,2698.4658,2698.4658,2653.1119,2673.0662,11078416400.0
000001.SH,2018-08-21,2733.8264,2739.1732,2696.2923,2700.3416,11358683900.0
000001.SH,2018-08-22,2714.6082,2731.9576,2709.0615,2731.9576,9366464000.0
000001.SH,2018-08-23,2724.6244,2736.0101,2700.8042,2714.867,9844647000.0
000001.SH,2018-08-24,2729.4308,2748.8243,2705.3237,2717.0812,10051626900.0
000001.SH,2018-08-27,2780.899,2780.899,2736.3185,2736.3185,13276257800.0
000001.SH,2018-08-28,2777.9808,2791.3898,2769.4013,2782.2927,11874936700.0
000001.SH,2018-08-29,2769.2947,2778.5393,2762.35,2774.8646,10015692900.0
000001.SH,2018-08-30,2737.7367,2780.5271,2736.346,2769.3322,10606094300.0
000001.SH,2018-08-31,2725.2499,2744.6311,2710.5368,2730.1132,10975874200.0
000001.SH,2018-09-03,2720.7344,2722.8524,2692.3644,2716.4037,10221301100.0
000001.SH,2018-09-04,2750.5804,2756.6071,2712.376,2720.6477,10901030700.0
000001.SH,2018-09-05,2704.3368,2745.4673,2704.3368,2741.3801,10500226900.0
000001.SH,2018-09-06,2691.5929,2719.4055,2683.7445,2697.5777,9901783300.0
000001.SH,2018-09-07,2702.3007,2728.5464,2683.7193,2696.6775,10752329300.0
000001.SH,2018-09-10,2669.4845,2703.4285,2667.3168,2698.0107,10355917000.0
000001.SH,2018-09-11,2664.7997,2680.5727,2652.7044,2668.4872,9986594600.0
000001.SH,2018-09-12,2656.1101,2672.0735,2647.1701,2659.744,9002675800.0
000001.SH,2018-09-13,2686.5784,2689.0624,2653.1894,2679.2077,10733501400.0
000001.SH,2018-09-14,2681.6431,2694.9201,2675.2896,2688.7787,10000500800.0
000001.SH,2018-09-17,2651.7886,2671.2907,2647.9153,2671.2907,8823888800.0
000001.SH,2018-09-18,2699.9501,2700.1934,2644.2961,2644.2961,11576799300.0
000001.SH,2018-09-19,2730.8503,2746.0796,2690.9942,2694.7992,14155031800.0
000001.SH,2018-09-20,2729.2438,2743.9645,2724.0835,2732.1697,11138746300.0
000001.SH,2018-09-21,2797.4848,2797.4851,2722.0319,2733.8742,15801664200.0
000001.SH,2018-09-25,2781.1385,2790.0321,2771.1595,2775.0663,11198317900.0
000001.SH,2018-09-26,2806.8133,2827.3413,2783.3419,2785.3165,13956770600.0
000001.SH,2018-09-27,2791.7748,2810.5062,2786.3217,2805.793,12399769600.0
000001.SH,2018-09-28,2821.3501,2821.7553,2791.8363,2794.2644,13429045600.0
000001.SH,2018-10-08,2716.5104,2771.9384,2710.1781,2768.2075,14950138800.0
000001.SH,2018-10-09,2721.013,2734.3142,2711.1971,2713.7319,11677189900.0
000001.SH,2018-10-10,2725.8367,2743.548,2703.0626,2723.7242,11348573600.0
000001.SH,2018-10-11,2583.4575,2661.2859,2560.3164,2643.074,19715070200.0
000001.SH,2018-10-12,2606.9125,2615.9169,2536.6653,2574.0415,17008163500.0
000001.SH,2018-10-15,2568.0984,2611.9685,2564.7375,2605.9124,11857619700.0
000001.SH,2018-10-16,2546.3296,2597.7152,2536.441,2567.7643,11941914400.0
000001.SH,2018-10-17,2561.614,2582.5485,2517.5728,2574.3127,12995399700.0
000001.SH,2018-10-18,2486.4186,2544.911,2485.6192,2544.911,12542851300.0
000001.SH,2018-10-19,2550.4652,2553.3867,2449.197,2460.0808,14732355800.0
000001.SH,2018-10-22,2654.8762,2675.4063,2565.6444,2565.6444,21188844900.0
000001.SH,2018-10-23,2594.8255,2659.8123,2583.2605,2652.6476,17834354300.0
000001.SH,2018-10-24,2603.2951,2640.4017,2577.7725,2579.9715,16006040700.0
000001.SH,2018-10-25,2603.7995,2606.1007,2531.5349,2540.9347,16203297900.0
000001.SH,2018-10-26,2598.8468,2626.116,2580.8452,2610.8982,15893611900.0
000001.SH,2018-10-29,2542.1033,2595.5365,2529.1883,2593.5908,13424192300.0
000001.SH,2018-10-30,2568.0481,2586.9188,2521.7836,2538.5737,16668230900.0
000001.SH,2018-10-31,2602.7832,2612.9221,2567.0274,2573.0146,18055034800.0
000001.SH,2018-11-01,2606.2372,2636.7992,2603.6514,2617.0325,20090393200.0
000001.SH,2018-11-02,2676.4762,2676.4762,2628.8697,2649.2512,22502692100.0
000001.SH,2018-11-05,2665.4306,2673.1879,2639.2707,2665.427,19376010000.0
000001.SH,2018-11-06,2659.3564,2660.8627,2635.3207,2660.7193,16366947900.0
000001.SH,2018-11-07,2641.342,2675.6772,2639.2463,2659.8446,17320198600.0
000001.SH,2018-11-08,2635.6322,2662.3688,2632.3012,2660.0873,15963548700.0
000001.SH,2018-11-09,2598.8715,2621.238,2598.1609,2621.238,15244630700.0
000001.SH,2018-11-12,2630.5195,2631.1696,2590.2106,2593.2004,17503130800.0
000001.SH,2018-11-13,2654.8795,2666.4853,2597.3477,2600.5004,24928244700.0
000001.SH,2018-11-14,2632.2425,2658.3072,2627.9565,2648.3091,23844935100.0
000001.SH,2018-11-15,2668.1704,2668.1704,2631.8875,2632.1379,20784872100.0
000001.SH,2018-11-16,2679.1097,2695.5689,2657.0341,2669.7799,24219884900.0
000001.SH,2018-11-19,2703.5116,2703.5116,2674.1781,2681.8988,23166282700.0
000001.SH,2018-11-20,2645.8545,2690.8299,2643.3588,2684.2874,21589130900.0
000001.SH,2018-11-21,2651.5053,2653.796,2617.7759,2619.8211,18259644700.0
000001.SH,2018-11-22,2645.4339,2658.0011,2634.4827,2655.8964,14930906300.0
000001.SH,2018-11-23,2579.4831,2642.0356,2577.3511,2640.6674,19147454900.0
000001.SH,2018-11-26,2575.8101,2594.9966,2568.0352,2580.8424,13431454000.0
000001.SH,2018-11-27,2574.6792,2592.5353,2566.1663,2585.8261,12365843600.0
000001.SH,2018-11-28,2601.7365,2601.9626,2561.5618,2575.4541,14596347300.0
000001.SH,2018-11-29,2567.4434,2617.5479,2567.4434,2613.7805,15716873800.0
000001.SH,2018-11-30,2588.1875,2590.2102,2555.3223,2564.5644,13932902100.0
000001.SH,2018-12-03,2654.798,2665.298,2629.1843,2647.1319,20747895500.0
000001.SH,2018-12-04,2665.9577,2666.0784,2644.8964,2651.5613,16794055800.0
000001.SH,2018-12-05,2649.8051,2660.3888,2625.9132,2629.8328,15450205600.0
000001.SH,2018-12-06,2605.1813,2633.6778,2603.1323,2629.8196,14166165000.0
000001.SH,2018-12-07,2605.8876,2614.5817,2599.2775,2609.3408,10907499300.0
000001.SH,2018-12-10,2584.5822,2599.7615,2576.2424,2589.194,11319966900.0
000001.SH,2018-12-11,2594.0881,2596.1464,2583.1959,2587.0148,10130436400.0
000001.SH,2018-12-12,2602.1526,2610.0086,2595.075,2608.1141,10351830100.0
000001.SH,2018-12-13,2634.0491,2645.8367,2599.4586,2607.144,15073811500.0
000001.SH,2018-12-14,2593.7407,2629.1641,2593.7407,2627.2833,14594248800.0
000001.SH,2018-12-17,2597.9737,2598.967,2573.8674,2587.2632,11736325000.0
000001.SH,2018-12-18,2576.6495,2599.1479,2563.5731,2583.6343,11703337000.0
000001.SH,2018-12-19,2549.5634,2579.8743,2547.0783,2578.675,10766179700.0
000001.SH,2018-12-20,2536.2675,2554.8586,2516.0193,2544.5054,12056649600.0
000001.SH,2018-12-21,2516.2506,2527.4214,2498.6937,2526.5535,11567120000.0
000001.SH,2018-12-24,2527.0071,2529.4395,2500.443,2506.7372,9733985200.0
000001.SH,2018-12-25,2504.819,2513.9641,2462.8448,2503.9498,14067056000.0
000001.SH,2018-12-26,2498.2939,2513.8264,2492.0758,2501.1199,10879962900.0
000001.SH,2018-12-27,2483.0864,2532.0022,2483.0864,2527.7167,13540684300.0
000001.SH,2018-12-28,2493.8962,2505.1138,2478.325,2483.6171,11924525000.0
000001.SH,2019-01-02,2465.291,2500.2783,2456.4233,2497.8805,10993201300.0
000001.SH,2019-01-03,2464.3628,2488.479,2455.9256,2461.7829,12439749700.0
000001.SH,2019-01-04,2514.8682,2515.316,2440.9066,2446.0193,16887766700.0
000001.SH,2019-01-07,2533.0887,2536.9775,2515.5083,2528.6987,17730501000.0
000001.SH,2019-01-08,2526.4622,2531.345,2520.1648,2530.3001,15809918100.0
000001.SH,2019-01-09,2544.3449,2574.4079,2536.157,2536.4173,19188793000.0
000001.SH,2019-01-10,2535.0985,2551.8257,2531.6638,2543.8534,15987432600.0
000001.SH,2019-01-11,2553.8313,2554.7869,2533.3586,2539.5487,14944410000.0
000001.SH,2019-01-14,2535.7653,2556.2939,2533.0101,2553.3284,14482546400.0
